Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
0E26C20CFBBE.txt,0.24427480916030533,0.6699368421052636,0.4312977099236641,0.640625,0.36283185840707965,0.174496644295302,0.46658634538152616,0.3372093023255814,0.37662337662337664,0.4857142857142857,0.3870967741935484,0.1875,0.2753623188405797,0.7074569789674953,0.9137931034482759,0.32673267326732675,6.285714285714286,1.0,0.49743589743589745,9.7,1.0,0.29850746268656714,2.857142857142857,0.9047619047619048,0.4153846153846154,4.05,1.0,0.3480392156862745,3.380952380952381,0.9523809523809523,0.5510204081632653,5.4,1.0,0.44594594594594594,1.5714285714285714,0.9047619047619048,0.5694444444444444,2.05,1.0,0.22058823529411764,0.7142857142857143,0.5238095238095238,0.3181818181818182,1.05,0.7,0.11764705882352941,0.19047619047619047,0.19047619047619047,0.18181818181818182,0.3,0.25,0.10714285714285714,0.14285714285714285,0.09523809523809523,0.25925925925925924,0.35,0.25,0.28888888888888886,0.6190476190476191,0.6190476190476191,0.46511627906976744,1.0,0.85,0.3944954128440367,2.0476190476190474,0.9047619047619048,0.5188679245283019,2.75,1.0,0.49295774647887325,26.25,1.0,0.5875,31.333333333333332,1.0,0.3275862068965517,9.5,1.0,0.4431818181818182,13.0,1.0,0.63,15.75,1.0,0.6986301369863014,17.0,1.0,0.32432432432432434,3.0,1.0,0.3448275862068966,3.3333333333333335,1.0,0.2857142857142857,3.0,1.0,0.5333333333333333,5.333333333333333,1.0,0.2608695652173913,1.5,1.0,0.4117647058823529,2.3333333333333335,1.0,0.47368421052631576,2.25,1.0,0.5333333333333333,2.6666666666666665,1.0,0.72,4.5,1.0,0.7894736842105263,5.0,1.0,0.45614035087719296,6.5,1.0,0.5,7.333333333333333,1.0,0.06870229007633588,0.05343511450381679,0.009541984732824428,0.02480916030534351,0.0057251908396946565,0.05152671755725191,0.03244274809160305,0.0,0.0057251908396946565,0.009541984732824428,0.02480916030534351,0.009541984732824428,0.13358778625954199,0.022900763358778626,0.0,0.022900763358778626,0.07061068702290077,0.05725190839694656,0.03244274809160305,0.0057251908396946565,0.0019083969465648854,0.007633587786259542,0.08587786259541985,0.015267175572519083,0.09541984732824428,0.09351145038167939,0.5697674418604651,0.3435114503816794,0.4312977099236641
EE58A33AD551.txt,0.3172268907563025,0.72360655737705,0.542016806722689,0.7152317880794702,0.4186046511627907,0.2018348623853211,0.45514792899408274,0.4594594594594595,0.4117647058823529,0.6666666666666666,0.38095238095238093,0.24528301886792453,0.38509316770186336,0.7978947368421052,0.9514767932489452,0.21003134796238246,5.153846153846154,1.0,0.38408304498269896,9.25,1.0,0.16494845360824742,2.4615384615384617,1.0,0.3050847457627119,4.5,1.0,0.264,2.5384615384615383,0.7692307692307693,0.49107142857142855,4.583333333333333,1.0,0.1511627906976744,1.0,0.8461538461538461,0.27631578947368424,1.75,1.0,0.19402985074626866,1.0,0.6153846153846154,0.3870967741935484,2.0,0.8333333333333334,0.05555555555555555,0.07692307692307693,0.07692307692307693,0.0625,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.23076923076923078,0.15384615384615385,0.18518518518518517,0.4166666666666667,0.16666666666666666,0.06896551724137931,0.15384615384615385,0.15384615384615385,0.2916666666666667,0.5833333333333334,0.5,0.13392857142857142,1.1538461538461537,0.9230769230769231,0.2857142857142857,2.3333333333333335,1.0,0.43373493975903615,21.6,1.0,0.544973544973545,25.75,1.0,0.36942675159235666,11.6,1.0,0.46153846153846156,13.5,1.0,0.5425531914893617,10.2,1.0,0.6756756756756757,12.5,1.0,0.3088235294117647,4.2,1.0,0.3584905660377358,4.75,1.0,0.4,4.4,1.0,0.55,5.5,1.0,0.1875,0.6,0.6,0.45454545454545453,1.25,0.75,0.30434782608695654,1.4,0.6,0.29411764705882354,1.25,0.75,0.23809523809523808,1.0,1.0,0.5882352941176471,2.5,1.0,0.2988505747126437,5.2,1.0,0.4057971014492754,7.0,1.0,0.05042016806722689,0.04201680672268908,0.008403361344537815,0.03361344537815126,0.0,0.025210084033613446,0.05042016806722689,0.01050420168067227,0.01680672268907563,0.031512605042016806,0.052521008403361345,0.01680672268907563,0.06302521008403361,0.01050420168067227,0.004201680672268907,0.0063025210084033615,0.07142857142857142,0.06092436974789916,0.031512605042016806,0.01680672268907563,0.01050420168067227,0.025210084033613446,0.09243697478991597,0.025210084033613446,0.11764705882352941,0.0273109243697479,0.11711711711711711,0.40756302521008403,0.43067226890756305
966F39486EC8.txt,0.28869047619047616,0.6755400696864108,0.5922619047619048,0.6907216494845361,0.33668341708542715,0.25547445255474455,0.42159090909090896,0.3442622950819672,0.33783783783783783,0.34285714285714286,0.4482758620689655,0.19047619047619047,0.2903225806451613,0.6656716417910448,0.8323353293413174,0.3170731707317073,5.055555555555555,1.0,0.4528985507246377,7.352941176470588,1.0,0.2896174863387978,2.9444444444444446,1.0,0.4147727272727273,4.294117647058823,1.0,0.3333333333333333,1.9444444444444444,0.9444444444444444,0.45544554455445546,2.7058823529411766,1.0,0.3275862068965517,1.0555555555555556,0.7777777777777778,0.44642857142857145,1.4705882352941178,0.8823529411764706,0.2923076923076923,1.0555555555555556,0.7777777777777778,0.4032258064516129,1.4705882352941178,0.8235294117647058,0.21212121212121213,0.3888888888888889,0.3888888888888889,0.375,0.7058823529411765,0.5882352941176471,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2692307692307692,0.4117647058823529,0.35294117647058826,0.3548387096774194,0.6111111111111112,0.5,0.43333333333333335,0.7647058823529411,0.5882352941176471,0.3333333333333333,1.5,0.8888888888888888,0.4358974358974359,2.0,0.9411764705882353,0.425,17.0,1.0,0.5433070866141733,23.0,1.0,0.37383177570093457,10.0,1.0,0.4942528735632184,14.333333333333334,1.0,0.45614035087719296,6.5,1.0,0.6046511627906976,8.666666666666666,1.0,0.38235294117647056,3.25,1.0,0.48148148148148145,4.333333333333333,1.0,0.3888888888888889,3.5,1.0,0.5333333333333333,5.333333333333333,1.0,0.3333333333333333,1.75,1.0,0.4117647058823529,2.3333333333333335,1.0,0.2631578947368421,1.25,1.0,0.4375,2.3333333333333335,1.0,0.6666666666666666,2.5,1.0,0.75,3.0,1.0,0.4222222222222222,4.75,1.0,0.5277777777777778,6.333333333333333,1.0,0.02976190476190476,0.02976190476190476,0.0,0.026785714285714284,0.0,0.03869047619047619,0.017857142857142856,0.002976190476190476,0.005952380952380952,0.0,0.011904761904761904,0.008928571428571428,0.050595238095238096,0.02976190476190476,0.0,0.02976190476190476,0.044642857142857144,0.026785714285714284,0.01488095238095238,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.0744047619047619,0.008928571428571428,0.05357142857142857,0.06547619047619048,0.36065573770491804,0.4880952380952381,0.5476190476190477
090CFB3688B7.txt,0.2727272727272727,0.7334121122599694,0.47107438016528924,0.6767676767676768,0.391812865497076,0.17708333333333334,0.5520000000000006,0.3333333333333333,0.4492753623188406,0.6216216216216216,0.45,0.18840579710144928,0.2979591836734694,0.7213793103448276,0.899171270718232,0.21884984025559107,2.9148936170212765,0.7872340425531915,0.3074380165289256,4.043478260869565,0.9130434782608695,0.18095238095238095,1.2127659574468086,0.5106382978723404,0.23432343234323433,1.5434782608695652,0.6304347826086957,0.2484076433121019,1.6595744680851063,0.7659574468085106,0.36721311475409835,2.4347826086956523,0.9130434782608695,0.25882352941176473,0.9361702127659575,0.425531914893617,0.3090909090909091,1.108695652173913,0.5,0.1076923076923077,0.14893617021276595,0.1276595744680851,0.1746031746031746,0.2391304347826087,0.21739130434782608,0.027777777777777776,0.02127659574468085,0.02127659574468085,0.029411764705882353,0.021739130434782608,0.021739130434782608,0.09259259259259259,0.10638297872340426,0.10638297872340426,0.1568627450980392,0.17391304347826086,0.17391304347826086,0.21428571428571427,0.2553191489361702,0.23404255319148937,0.32142857142857145,0.391304347826087,0.34782608695652173,0.25462962962962965,1.1702127659574468,0.5957446808510638,0.3127962085308057,1.434782608695652,0.6956521739130435,0.43258426966292135,25.666666666666668,1.0,0.5977011494252874,31.2,1.0,0.3165829145728643,10.5,1.0,0.47619047619047616,14.0,1.0,0.5617283950617284,15.166666666666666,1.0,0.7372881355932204,17.4,1.0,0.39215686274509803,6.666666666666667,1.0,0.5333333333333333,8.0,1.0,0.25,1.8333333333333333,1.0,0.45714285714285713,3.2,1.0,0.15384615384615385,0.6666666666666666,0.5,0.17647058823529413,0.6,0.6,0.2571428571428571,1.5,0.6666666666666666,0.4230769230769231,2.2,0.8,0.5454545454545454,3.0,0.8333333333333334,0.8260869565217391,3.8,0.8,0.4263565891472868,9.166666666666666,1.0,0.5957446808510638,11.2,1.0,0.048209366391184574,0.03168044077134986,0.011019283746556474,0.024793388429752067,0.011019283746556474,0.024793388429752067,0.0440771349862259,0.0,0.01652892561983471,0.01790633608815427,0.03443526170798898,0.01928374655647383,0.11570247933884298,0.03994490358126722,0.026170798898071626,0.013774104683195593,0.05647382920110193,0.081267217630854,0.023415977961432508,0.02066115702479339,0.004132231404958678,0.004132231404958678,0.06473829201101929,0.03168044077134986,0.08402203856749312,0.05096418732782369,0.1989247311827957,0.36363636363636365,0.4132231404958678
C0A5C05F8801.txt,0.3294930875576037,0.7070129870129861,0.48847926267281105,0.6573426573426573,0.44339622641509435,0.22972972972972974,0.5038150289017341,0.42857142857142855,0.40476190476190477,0.6666666666666666,0.6060606060606061,0.14864864864864866,0.31386861313868614,0.745958429561201,0.8819444444444444,0.21098265895953758,3.1739130434782608,0.9565217391304348,0.2961876832844575,4.590909090909091,1.0,0.14130434782608695,1.1304347826086956,0.6956521739130435,0.2011173184357542,1.6363636363636365,0.8181818181818182,0.2822085889570552,2.0,0.8260869565217391,0.39263803680981596,2.909090909090909,0.9090909090909091,0.23809523809523808,0.6521739130434783,0.43478260869565216,0.2786885245901639,0.7727272727272727,0.5,0.08108108108108109,0.2608695652173913,0.21739130434782608,0.1780821917808219,0.5909090909090909,0.4090909090909091,0.1,0.08695652173913043,0.08695652173913043,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.06451612903225806,0.08695652173913043,0.08695652173913043,0.06451612903225806,0.09090909090909091,0.09090909090909091,0.4318181818181818,0.8260869565217391,0.6086956521739131,0.5681818181818182,1.1363636363636365,0.7272727272727273,0.31958762886597936,1.3478260869565217,0.8260869565217391,0.37894736842105264,1.6363636363636365,0.8636363636363636,0.29493087557603687,16.0,1.0,0.47093023255813954,27.0,1.0,0.19047619047619047,6.0,1.0,0.3564356435643564,12.0,1.0,0.43010752688172044,10.0,1.0,0.6164383561643836,15.0,1.0,0.21951219512195122,2.25,0.75,0.2571428571428571,3.0,1.0,0.2549019607843137,3.25,0.75,0.5,6.666666666666667,1.0,0.0625,0.25,0.25,0.23076923076923078,1.0,1.0,0.041666666666666664,0.25,0.25,0.2222222222222222,1.3333333333333333,1.0,0.55,2.75,1.0,0.6666666666666666,3.3333333333333335,1.0,0.2807017543859649,4.0,1.0,0.3404255319148936,5.333333333333333,1.0,0.03225806451612903,0.02534562211981567,0.004608294930875576,0.05069124423963134,0.004608294930875576,0.02534562211981567,0.04608294930875576,0.016129032258064516,0.020737327188940093,0.02304147465437788,0.03225806451612903,0.009216589861751152,0.055299539170506916,0.03917050691244239,0.009216589861751152,0.03225806451612903,0.04377880184331797,0.055299539170506916,0.03456221198156682,0.0069124423963133645,0.016129032258064516,0.002304147465437788,0.06912442396313365,0.016129032258064516,0.07373271889400922,0.07142857142857142,0.4025974025974026,0.3778801843317972,0.4423963133640553
F83702EEB830.txt,0.36578171091445427,0.7105517241379297,0.5162241887905604,0.7338709677419355,0.52,0.2073170731707317,0.4295652173913046,0.5645161290322581,0.40298507462686567,0.625,0.6956521739130435,0.1956521739130435,0.41346153846153844,0.8076923076923077,0.9376854599406528,0.2734375,5.384615384615385,1.0,0.373015873015873,7.833333333333333,1.0,0.16551724137931034,1.8461538461538463,0.7692307692307693,0.25,3.0,0.9166666666666666,0.4107142857142857,3.5384615384615383,1.0,0.5321100917431193,4.833333333333333,1.0,0.09259259259259259,0.38461538461538464,0.38461538461538464,0.16666666666666666,0.75,0.5,0.25,1.0,0.7692307692307693,0.35294117647058826,1.5,0.9166666666666666,0.14285714285714285,0.23076923076923078,0.23076923076923078,0.19047619047619047,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.15384615384615385,0.15384615384615385,0.15789473684210525,0.25,0.25,0.4,1.0769230769230769,0.6923076923076923,0.47058823529411764,1.3333333333333333,0.75,0.21176470588235294,1.3846153846153846,0.7692307692307693,0.2857142857142857,2.0,0.8333333333333334,0.375,17.25,1.0,0.49624060150375937,22.0,1.0,0.21052631578947367,6.0,1.0,0.3218390804597701,9.333333333333334,1.0,0.6428571428571429,11.25,1.0,0.8260869565217391,12.666666666666666,1.0,0.11363636363636363,1.25,0.75,0.3142857142857143,3.6666666666666665,1.0,0.3333333333333333,3.0,1.0,0.4074074074074074,3.6666666666666665,1.0,0.21052631578947367,1.0,0.75,0.2857142857142857,1.3333333333333333,1.0,0.17647058823529413,0.75,0.75,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6818181818181818,3.75,1.0,0.9333333333333333,4.666666666666667,1.0,0.28125,4.5,1.0,0.4897959183673469,8.0,1.0,0.06489675516224189,0.05604719764011799,0.0058997050147492625,0.02064896755162242,0.0029498525073746312,0.05309734513274336,0.029498525073746312,0.0029498525073746312,0.011799410029498525,0.02359882005899705,0.02064896755162242,0.014749262536873156,0.05309734513274336,0.011799410029498525,0.0,0.011799410029498525,0.07669616519174041,0.061946902654867256,0.02359882005899705,0.011799410029498525,0.0029498525073746312,0.008849557522123894,0.0855457227138643,0.017699115044247787,0.09734513274336283,0.0471976401179941,0.25806451612903225,0.35103244837758113,0.39233038348082594
9F68BAB4FB63.txt,0.17510729613733905,0.6504301075268806,0.4798283261802575,0.7696078431372549,0.2808586762075134,0.0858085808580858,0.38420107719928237,0.3025830258302583,0.2578616352201258,0.31645569620253167,0.3,0.11956521739130435,0.2653061224489796,0.6065292096219931,0.8538263112639725,0.27990708478513354,4.016666666666667,0.7166666666666667,0.41371158392434987,5.932203389830509,0.864406779661017,0.19438444924406048,1.5,0.6,0.2894736842105263,2.23728813559322,0.7288135593220338,0.3625,2.4166666666666665,0.7166666666666667,0.5408163265306123,3.593220338983051,0.847457627118644,0.2009132420091324,0.7333333333333333,0.5,0.27906976744186046,1.0169491525423728,0.5932203389830508,0.20300751879699247,0.45,0.31666666666666665,0.3,0.6610169491525424,0.4745762711864407,0.19402985074626866,0.21666666666666667,0.18333333333333332,0.2835820895522388,0.3220338983050847,0.23728813559322035,0.13333333333333333,0.1,0.1,0.28888888888888886,0.22033898305084745,0.2033898305084746,0.3684210526315789,0.35,0.25,0.44642857142857145,0.423728813559322,0.288135593220339,0.22988505747126436,1.0,0.5333333333333333,0.3046875,1.3220338983050848,0.6101694915254238,0.28607918263090676,4.392156862745098,0.6666666666666666,0.4056482670089859,6.32,0.84,0.20323325635103925,1.7254901960784315,0.5490196078431373,0.2853828306264501,2.46,0.68,0.3757062146892655,2.607843137254902,0.6666666666666666,0.5426136363636364,3.82,0.82,0.2019704433497537,0.803921568627451,0.47058823529411764,0.2722772277227723,1.1,0.56,0.20491803278688525,0.49019607843137253,0.37254901960784315,0.2809917355371901,0.68,0.48,0.21875,0.27450980392156865,0.21568627450980393,0.28125,0.36,0.26,0.15555555555555556,0.13725490196078433,0.13725490196078433,0.3333333333333333,0.3,0.26,0.32,0.3137254901960784,0.19607843137254902,0.42,0.42,0.26,0.22083333333333333,1.0392156862745099,0.49019607843137253,0.2928870292887029,1.4,0.58,0.045493562231759654,0.02832618025751073,0.008583690987124463,0.024892703862660945,0.008583690987124463,0.02317596566523605,0.04034334763948498,0.0017167381974248926,0.015450643776824034,0.027467811158798282,0.03261802575107296,0.007725321888412017,0.16223175965665235,0.02832618025751073,0.011158798283261802,0.017167381974248927,0.04206008583690987,0.07296137339055794,0.02317596566523605,0.007725321888412017,0.012875536480686695,0.01630901287553648,0.07467811158798283,0.01630901287553648,0.061802575107296136,0.04034334763948498,0.17343173431734318,0.4188841201716738,0.4592274678111588
DCEE7FD21CFD.txt,0.23922413793103448,0.6390361445783136,0.46551724137931033,0.6756756756756757,0.3472222222222222,0.16532258064516128,0.4271356783919592,0.2926829268292683,0.34210526315789475,0.64,0.3611111111111111,0.08333333333333333,0.18292682926829268,0.6090712742980562,0.7640692640692641,0.34615384615384615,5.7272727272727275,1.0,0.49421965317919075,8.142857142857142,1.0,0.27472527472527475,2.272727272727273,0.9090909090909091,0.4,3.238095238095238,1.0,0.39344262295081966,3.272727272727273,1.0,0.5706214689265536,4.809523809523809,1.0,0.375,1.0909090909090908,0.7272727272727273,0.4838709677419355,1.4285714285714286,0.8571428571428571,0.2463768115942029,0.7727272727272727,0.5,0.390625,1.1904761904761905,0.6666666666666666,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.23333333333333334,0.3181818181818182,0.2727272727272727,0.38461538461538464,0.47619047619047616,0.42857142857142855,0.6428571428571429,1.6363636363636365,0.9090909090909091,0.8148148148148148,2.0952380952380953,1.0,0.5,2.6818181818181817,1.0,0.6347826086956522,3.4761904761904763,1.0,0.5343915343915344,25.25,1.0,0.625,30.0,1.0,0.41904761904761906,11.0,1.0,0.4935064935064935,12.666666666666666,1.0,0.6436781609195402,14.0,1.0,0.7246376811594203,16.666666666666668,1.0,0.4,3.5,1.0,0.4827586206896552,4.666666666666667,1.0,0.4473684210526316,4.25,1.0,0.4666666666666667,4.666666666666667,1.0,0.21052631578947367,1.0,0.75,0.25,1.0,0.6666666666666666,0.5,2.0,0.75,0.5555555555555556,1.6666666666666667,0.6666666666666666,0.7777777777777778,3.5,1.0,0.8666666666666667,4.333333333333333,1.0,0.5283018867924528,7.0,1.0,0.6136363636363636,9.0,1.0,0.03879310344827586,0.015086206896551725,0.015086206896551725,0.02586206896551724,0.008620689655172414,0.01939655172413793,0.03017241379310345,0.0021551724137931034,0.010775862068965518,0.03017241379310345,0.032327586206896554,0.0021551724137931034,0.03879310344827586,0.004310344827586207,0.0,0.004310344827586207,0.036637931034482756,0.04741379310344827,0.028017241379310345,0.0021551724137931034,0.00646551724137931,0.01939655172413793,0.0668103448275862,0.017241379310344827,0.06896551724137931,0.06465517241379311,0.36585365853658536,0.38362068965517243,0.4482758620689655
BAAFCD5BD313.txt,0.325,0.7467236467236468,0.445,0.7076923076923077,0.5168539325842697,0.18468468468468469,0.4447398843930634,0.5647058823529412,0.5306122448979592,0.5238095238095238,0.5,0.17391304347826086,0.4426229508196721,0.8245614035087719,0.9522613065326633,0.3448275862068966,11.428571428571429,1.0,0.441747572815534,15.166666666666666,1.0,0.1968503937007874,3.5714285714285716,0.8571428571428571,0.2782608695652174,5.333333333333333,1.0,0.5094339622641509,7.714285714285714,1.0,0.6195652173913043,9.5,1.0,0.16071428571428573,1.2857142857142858,0.5714285714285714,0.25,2.1666666666666665,0.8333333333333334,0.16666666666666666,0.8571428571428571,0.2857142857142857,0.25806451612903225,1.3333333333333333,0.5,0.2222222222222222,0.5714285714285714,0.42857142857142855,0.3333333333333333,1.0,0.8333333333333334,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2777777777777778,0.8333333333333334,0.3333333333333333,0.5652173913043478,1.8571428571428572,1.0,0.65,2.1666666666666665,1.0,0.2702702702702703,2.857142857142857,1.0,0.35294117647058826,4.0,1.0,0.38990825688073394,17.0,1.0,0.5,21.75,1.0,0.23387096774193547,5.8,1.0,0.3333333333333333,8.25,1.0,0.5684210526315789,10.8,1.0,0.6842105263157895,13.0,1.0,0.2,2.2,1.0,0.2857142857142857,3.5,1.0,0.2222222222222222,1.6,0.6,0.36,2.25,1.0,0.3333333333333333,1.2,1.0,0.4,1.5,1.0,0.21052631578947367,0.8,0.4,0.2857142857142857,1.0,0.5,0.6,2.4,1.0,0.8,3.0,1.0,0.2857142857142857,4.0,1.0,0.36666666666666664,5.5,1.0,0.075,0.0575,0.0125,0.0325,0.005,0.065,0.0525,0.0,0.0275,0.0225,0.0525,0.01,0.1075,0.0475,0.025,0.0225,0.09,0.0975,0.0425,0.01,0.015,0.0125,0.1125,0.0225,0.1325,0.09,0.4235294117647059,0.3175,0.405
73D5C8D99F72.txt,0.4230769230769231,0.7701272264631049,0.4434389140271493,0.6844919786096256,0.6530612244897959,0.25609756097560976,0.5508629441624364,0.6981132075471698,0.7230769230769231,0.8260869565217391,0.5423728813559322,0.15,0.37209302325581395,0.9183673469387755,0.9840909090909091,0.22058823529411764,6.25,0.8333333333333334,0.29793510324483774,9.181818181818182,0.9090909090909091,0.12,1.75,0.5833333333333334,0.14942528735632185,2.3636363636363638,0.7272727272727273,0.3072289156626506,4.25,0.8333333333333334,0.43373493975903615,6.545454545454546,0.9090909090909091,0.12,0.5,0.3333333333333333,0.18,0.8181818181818182,0.45454545454545453,0.14516129032258066,0.75,0.3333333333333333,0.16129032258064516,0.9090909090909091,0.36363636363636365,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.4166666666666667,0.3333333333333333,0.11363636363636363,0.45454545454545453,0.36363636363636365,0.32558139534883723,1.1666666666666667,0.6666666666666666,0.5116279069767442,2.0,0.8181818181818182,0.2247191011235955,1.6666666666666667,0.6666666666666666,0.33707865168539325,2.727272727272727,0.8181818181818182,0.2676923076923077,9.666666666666666,0.7777777777777778,0.3333333333333333,13.5,0.875,0.12716763005780346,2.4444444444444446,0.6666666666666666,0.18604651162790697,4.0,0.75,0.40522875816993464,6.888888888888889,0.7777777777777778,0.477124183006536,9.125,0.875,0.10204081632653061,0.5555555555555556,0.3333333333333333,0.1836734693877551,1.125,0.625,0.14516129032258066,1.0,0.4444444444444444,0.1774193548387097,1.375,0.5,0.045454545454545456,0.1111111111111111,0.1111111111111111,0.045454545454545456,0.125,0.125,0.13636363636363635,0.6666666666666666,0.4444444444444444,0.20930232558139536,1.125,0.5,0.48717948717948717,2.111111111111111,0.7777777777777778,0.5641025641025641,2.75,0.875,0.2619047619047619,2.4444444444444446,0.7777777777777778,0.34523809523809523,3.625,0.875,0.05656108597285068,0.029411764705882353,0.013574660633484163,0.020361990950226245,0.013574660633484163,0.011312217194570135,0.04751131221719457,0.00904977375565611,0.006787330316742082,0.03167420814479638,0.027149321266968326,0.024886877828054297,0.04751131221719457,0.011312217194570135,0.0022624434389140274,0.00904977375565611,0.058823529411764705,0.0746606334841629,0.01583710407239819,0.033936651583710405,0.020361990950226245,0.00904977375565611,0.06561085972850679,0.04751131221719457,0.08144796380090498,0.04751131221719457,0.39622641509433965,0.23529411764705882,0.28054298642533937
